ID,BIDS,group,orderNumber,block,acq,startBlock,endBlock,timingCorrection,jitterVideo_trial,jitterRating_trial,stimID,vidFileName,trial,tTrialStart,tTrialEnd,durationTrial,fixationInitialDuration,displayVidOnset,displayVidOffset,displayVidDuration,displayBlankDuration,fixationPostVidOnset,fixationPostVidDuration,displayAnswerOnset,displayAnswerDuration,timeoutAnswer,responseAnswer,timestampAnswer,timestampAnswerWhite,rtAnswer,answer_tooSlow,fixationPostAnswerOnset,fixationPostAnswerDuration,betweenRatingFixation,displayCuriosityOnset,displayCuriosityDuration,timeoutCuriosity,responseCuriosity,rC_mean,rC_mean-centered,timestampCuriosity,timestampCuriosityWhite,rtCuriosity,startValueCuriosity,clicksCuriosity,fixationPostCuriosityOnset,fixationPostCuriosityDuration,curiosity_tooSlow,mockOffset,cueImage,momentOfSurprise_1,momentOfSurprise_2,momentOfSurprise_3,momentOfSurprise_4,momentOfSurprise_5,momentOfSurprise_6,momentOfSurprise_7,additionalMarker_momentOfSurprise_1,additionalMarker_momentOfSurprise_2,trialRecall,responseRecall,cuedRecallStrict,cuedRecallLenient,Flagging,Comments,trialRecognition,responseRecognition,rtRecognition,responseConfidence,rtConfidence,recognition,recognitionConfLevel_4_5_6,rememberedStrictHigh,rememberedLenientHigh
44,sub-experimental044,exp,22,3,1,0,NA,0.008354705225,4,4,K19_long,14_K19_long_combined_small.mp4,26,58.01965161,118.0037205,59.98406888,NA,60.00758243,97.85552829,37.84794586,0.150407027,98.00593532,4.00098384,102.0069192,5.999293511,6,21 to 30,104.1837098,104.205769,2.176790644,0,108.0062127,0.049306659,0.05,108.0555193,5.950239468,5.95,5,,1.388888889,113.9811787,113.9892457,5.925659415,1,6,114.0057588,3.997961691,1,66.03269187,69.1192459,79.1244065,83.04250716,91.04143999,93.28706236,NA,NA,NA,NA,NA,3,no recall,0,0,NA,,35,The red balls are placed under the mug and merge to become a form a larger ball.,125534,3,3829,0,0,0,0
44,sub-experimental044,exp,22,3,1,0,NA,0.008354705225,4,4,K21_long,11_K21_long_combined_small.mp4,27,118.0156351,190.0051402,71.98950514,NA,120.0046337,169.8264621,49.82182833,0.179668478,170.0061305,4.001297961,174.0074285,5.997470597,6,21 to 30,174.7205451,174.7376246,0.713116563,0,180.0048991,0.048957936,0.05,180.053857,5.947272586,5.95,5,,1.388888889,182.4586614,182.4811415,2.404804351,7,2,186.0011296,4.004010609,0,126.0414703,158.116071,142.1216028,162.1190298,NA,NA,NA,NA,NA,NA,NA,24,no recall,0,0,NA,,28,The magician flips the middle card over with a slight gesture and then changes the colour of the back of the card from blue to red.,103615,4,4547,1,1,1,1
44,sub-experimental044,exp,22,3,1,0,NA,0.008354705225,4,4,S9,04_S9_combined_small.mp4,28,190.0173572,252.0036028,61.98624558,NA,192.0042607,230.5031305,38.49886983,1.497938083,232.0010686,4.002709255,236.0037779,6.001491327,6,0 to 10,236.8227243,236.8364758,0.81894647,0,242.0052692,0.048719122,0.05,242.0539883,5.951244933,5.95,6,,2.388888889,244.2305575,244.2592714,2.176569197,5,1,248.0052332,3.998369548,0,198.0408103,198.2393406,221.1234434,NA,NA,NA,NA,NA,NA,222.1224828,NA,33,no recall,0,0,NA,,6,The cards magically change their appearance.,97442,4,2866,1,1,1,1
44,sub-experimental044,exp,22,3,1,0,NA,0.008354705225,6,4,S27,10_S27_combined_small.mp4,29,252.0190153,314.0039555,61.98494015,NA,254.0008233,291.6158858,37.61506253,0.38054518,291.996431,6.003065015,297.999496,6.003693946,6,21 to 30,299.4759521,299.4993325,1.476456098,0,304.00319,0.04913969499,0.05,304.0523297,5.951253401,5.95,1,,-2.611111111,306.8378765,306.8863195,2.785546855,7,6,310.0035831,4.000372382,0,260.0396672,261.0387696,287.0713277,NA,NA,NA,NA,NA,NA,NA,NA,12,no recall,0,0,NA,,1,"The magician pours water into a cup from the bottle and then pours the water into another cup but when he tips it upside down, no water spills out.",207137,4,4419,1,1,1,1
44,sub-experimental044,exp,22,3,1,0,NA,0.008354705225,4,4,S31,27_S31_combined_small.mp4,30,314.017667,364.0034034,49.98573639,NA,315.9947461,343.0389693,27.04422321,0.959912907,343.9988822,4.003263416,348.0021456,6.000579701,6,31 or more,349.5347162,349.5524477,1.532570552,0,354.0027253,0.04984269,0.05,354.052568,5.951082784,5.95,2,,-1.611111111,356.9513424,356.9857801,2.898774324,6,4,360.0036508,3.999752592,0,322.0208883,334.0206772,335.2724694,NA,NA,NA,NA,NA,NA,336.0278809,NA,18,no recall,0,0,NA,,19,"The magician places chopsticks into an envelope, but is still able to crush the envelope and its contents into a paper ball.",87947,4,4017,1,1,1,1
44,sub-experimental044,exp,22,3,1,0,NA,0.008354705225,4,8,H36,29_H36_combined_small.mp4,31,364.0123354,433.9971048,69.98476938,NA,365.9975586,408.4478152,42.4502566,1.549935217,409.9977505,4.001606137,413.9993566,6.004471602,6,21 to 30,415.5921075,415.6171968,1.592750906,0,420.0038282,0.04708145,0.05,420.0509096,5.950220842,5.95,1,,-2.611111111,422.0121041,422.0547265,1.961194464,6,5,426.0011305,7.995974318,0,372.0371428,374.1211527,395.0373646,NA,NA,NA,NA,NA,NA,393.2362708,NA,23,no recall,0,0,NA,,21,The magician places the nut in the middle of the bold and it magically screws itself.,76798,5,3255,0,0,0,0
44,sub-experimental044,exp,22,3,1,0,NA,0.008354705225,4,4,H7,06_H7_combined_small.mp4,32,434.0091042,496.0009352,61.99183099,NA,435.9975865,475.8882794,39.89069291,0.105311325,475.9935908,4.002341931,479.9959327,6.005463891,6,11 to 20,480.6814138,480.696757,0.685481114,0,486.0013966,0.04949352601,0.05,486.0508901,5.951175453,5.95,5,,1.388888889,488.0522023,488.0839568,2.001312209,3,2,492.0020656,3.998869601,0,442.0373447,443.1050238,451.2271263,458.2333816,461.1181724,467.2368223,471.236667,NA,NA,NA,NA,8,no recall,0,0,NA,,13,The magician wraps the salt shaker in the cloth and makes it disappear.,111238,5,3278,0,0,0,0
44,sub-experimental044,exp,22,3,1,0,NA,0.008354705225,4,4,Trick38,34_Trick38_combined_small.mp4,33,496.0132598,551.9982116,55.98495182,NA,498.0009584,531.4506017,33.4496433,0.551472685,532.0020744,3.99846859,536.000543,5.999528445,6,31 or more,536.751978,536.7659563,0.751434976,0,542.0000715,0.049286525,0.05,542.049358,5.948428398,5.95,1,,-2.611111111,544.5543613,544.5756015,2.505003278,3,2,547.9977864,4.000425246,0,504.0323986,506.2015285,519.0357449,524.0298363,NA,NA,NA,NA,NA,NA,NA,15,no recall,0,0,NA,,15,"The magician closes one fist around a silk handkerchief and makes it disappear. Then, he makes it appear in his other hand.",90002,4,2903,1,1,1,1
44,sub-experimental044,exp,22,3,1,0,NA,0.008354705225,4,10,K16_short,32_K16_short_combined_small.mp4,34,552.0144599,617.9972609,65.982801,NA,554.0012349,591.4475197,37.44628479,0.546672795,591.9941925,4.004357535,595.9985501,6.000702882,6,0 to 10,597.5051718,597.5305509,1.50662175,0,601.9992529,0.049421936,0.05,602.0486749,5.951326814,5.95,6,,2.388888889,604.8299635,604.8692883,2.781288602,5,1,608.0000017,9.997259192,0,560.0030341,561.0015868,590.0770183,NA,NA,NA,NA,NA,NA,NA,NA,10,no recall,0,0,NA,,2,"The volunteer selects and signs a card that is placed in the middle of the deck, but then appears on the top of it.",196408,5,3500,1,1,1,1
44,sub-experimental044,exp,22,3,1,0,NA,0.008354705225,4,4,S11,09_S11_combined_small.mp4,35,618.007579,671.9986567,53.99107767,NA,619.9964621,650.4698791,30.47341698,1.531390301,652.0012694,3.997849483,655.9991189,5.995163675,6,21 to 30,656.7227344,656.7646827,0.723615529,0,661.9942826,0.04956174,0.05,662.0438443,5.953856627,5.95,3,,-0.6111111111,663.8992192,663.9292021,1.855374874,2,1,667.9977009,4.000955772,0,626.002165,626.1351183,636.1270845,646.08354,NA,NA,NA,NA,NA,NA,NA,26,he poked the cigerette through the coin and then removed it leaving no hole,1,1,NA,,5,The magician pushes a cigarette through a coin and then reveals that there is no hole.,106210,6,3605,1,1,1,1
44,sub-experimental044,exp,22,3,1,0,747.9976325,0.008354705225,10,4,Trick28,24_Trick28_combined_small.mp4,36,672.0138075,747.9973305,75.98352297,NA,674.0005691,720.4906095,46.4900404,1.509613542,722.0002231,9.99684306,731.9970661,6.000133298,6,31 or more,732.736719,732.7500487,0.739652914,0,737.9971994,0.049336617,0.05,738.0465361,5.950448357,5.95,1,,-2.611111111,740.6867594,740.7171455,2.640223346,6,5,743.9969844,4.000346107,0,680.0343372,690.0664668,691.0838831,699.0333879,705.0330117,710.0805485,714.1993401,719.0708007,NA,NA,NA,20,no recall,0,0,NA,,7,The magician links and unlinks several silver rings while they keep their shape.,121157,5,3267,1,1,1,1
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,4,4,K19_long,14_K19_long_combined_small.mp4,1,0.01178665302,62.05901933,62.04723267,2.001234278,2.001234278,40.39546186,38.39422758,1.602011891,41.99747375,4.004647934,46.00212168,6.00234302,6,21 to 30,48.61016941,48.65923224,2.608047728,0,52.0044647,0.07045723402,0.05,52.07492193,5.983774713,5.95,3,3.916666667,-0.9166666667,58.00120771,58.04135924,5.926285778,2,3,58.05869665,4.000322681,1,8.024406084,11.11168473,21.10143591,25.05333947,33.02634076,35.26169834,NA,NA,NA,NA,NA,20,no recall,0,0,NA,,33,The red balls are placed under the mug and merge to become a form a larger ball.,233611,2,4253,0,0,0,0
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,4,8,H35,01_H35_combined_small.mp4,2,62.08889118,132.0076851,69.91879389,NA,64.0098645,107.711295,43.70143051,0.298320181,108.0096152,3.999855225,112.0094704,5.998967517,6,11 to 20,114.5672747,114.6159509,2.557804264,0,118.0084379,0.049270091,0.05,118.057708,5.948605827,5.95,5,,1.083333333,119.67132,119.7531639,1.613611937,5,2,124.0063138,8.001371228,0,70.0435376,73.0883908,104.0429403,NA,NA,NA,NA,NA,NA,NA,NA,31,no recall,0,0,NA,,35,The magician puts all the cards into the Ziploc bag. After snapping their fingers the cards appear in the box and the bag is empty again.,121428,1,2695,0,0,0,0
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,4,10,H15,30_H15_combined_small.mp4,3,132.0174569,198.0095477,65.99209081,NA,133.9971577,171.9280321,37.93087448,0.07970810498,172.0077402,4.001416848,176.0091571,5.998116853,6,21 to 30,177.4684015,177.5242505,1.459244435,0,182.0072739,0.050038638,0.05,182.0573126,5.945223193,5.95,2,,-1.916666667,185.5126586,185.6011195,3.455346031,4,2,188.0025358,10.00701197,0,140.0269621,141.1547812,149.1099695,NA,NA,NA,NA,NA,NA,NA,NA,14,the magician balanced the toothpick onto the deck of cards and then asked someone on the side to do the same but they were unsuccessful ,1,1,NA,,16,The magician balances a toothpick on a deck of cards.,99297,6,2733,1,1,1,1
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,4,4,H7,06_H7_combined_small.mp4,4,198.0241439,260.005322,61.98117808,NA,200.0082666,239.9091568,39.90089021,0.09801282,240.0071696,4.00046949,244.0076391,5.999392736,6,0 to 10,246.0139855,246.056412,2.006346437,0,250.0070318,0.04907231501,0.05,250.0561041,5.945586706,5.95,6,,2.083333333,252.2386268,252.331368,2.182522692,2,4,256.0016908,4.003631164,0,206.042842,207.1186555,215.2409956,222.2423997,225.1579254,231.2421535,235.238476,NA,NA,NA,NA,16,no recall,0,0,NA,,5,The magician wraps the salt shaker in the cloth and makes it disappear.,114664,2,6102,0,0,0,0
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,4,4,Trick7_short,36_Trick7_short_combined_small.mp4,5,260.015094,310.0059542,49.99086019,NA,262.0059735,288.6594397,26.65346619,1.347626114,290.0070658,3.998356179,294.005422,5.995064744,6,31 or more,294.6210329,294.672404,0.61561096,0,300.0004867,0.04888628199,0.05,300.049373,5.955885097,5.95,3,,-0.9166666667,302.0301769,302.118068,1.980803894,7,4,306.0052581,4.000696099,0,268.0416003,271.0420994,284.0733795,286.1911252,NA,NA,NA,NA,NA,NA,287.1249803,19,no recall,0,0,NA,,4,"The magician gets the volunteer to hold a foam ball, which he then transforms into  two balls.",125483,1,3232,1,0,0,0
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,4,4,H19,16_H19_combined_small.mp4,6,310.0231884,362.0047116,51.98152321,NA,312.006028,340.6587119,28.65268392,1.338324508,341.9970364,4.003242564,346.000279,6.003161825,6,31 or more,347.2184983,347.2669089,1.218219293,0,352.0034408,0.05069685201,0.05,352.0541377,5.950778257,5.95,1,,-2.916666667,354.0418269,354.1213559,1.987689265,7,6,358.0049159,3.999795695,0,318.0407021,321.2416241,333.240782,NA,NA,NA,NA,NA,NA,NA,NA,15,no recall,0,0,NA,,15,"The magician places paper in volunteer's hand and sets it alight, revealing a red sponge ball.",128954,4,2258,1,1,1,1
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,4,4,K18,22_K18_combined_small.mp4,7,362.0128286,414.0039786,51.99115001,NA,363.9993891,392.2523467,28.25295764,1.749013753,394.0013605,4.002017742,398.0033782,6.001394758,6,21 to 30,401.0198542,401.0539711,3.016475986,0,404.004773,0.04954973402,0.05,404.0543227,5.950570802,5.95,4,,0.08333333333,405.6002044,405.6708395,1.545881654,2,2,410.0048935,3.999085097,0,370.0364008,376.2226962,381.1437085,NA,NA,NA,NA,NA,NA,NA,NA,1,The magician showed both sides of the paper folded it up and then released it whilst making a deck of cards appear  ,1,1,NA,,9,A pack of cards appears from a single piece of paper.,96081,6,2519,1,1,1,1
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,6,4,S11,09_S11_combined_small.mp4,8,414.0152217,470.020179,56.00495721,NA,416.0016299,446.4592966,30.4576667,1.545287454,448.0045841,6.000589043,454.0051731,5.998046524,6,0 to 10,457.48723,457.5202001,3.4820569,0,460.0032196,0.04463242998,0.05,460.0478521,5.971164429,5.95,5,,1.083333333,465.9733019,466.0035116,5.925449856,6,1,466.0190165,4.001162461,1,422.0070124,422.1556853,432.156543,442.0696424,NA,NA,NA,NA,NA,NA,NA,35,the magician fit the cigarette through the middle of the coin ,1,1,1,Miss details 'there was not whole afterwards'  - however,2,The magician pushes a cigarette through a coin and then reveals that there is no hole.,94337,6,2448,1,1,1,1
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,4,4,Trick38,34_Trick38_combined_small.mp4,9,470.0327202,525.9970291,55.9643089,NA,472.0032413,505.4443589,33.44111763,0.554165826,505.9985247,4.003031471,510.0015562,6.001251384,6,11 to 20,510.8521144,510.8847068,0.850558228,0,516.0028076,0.049552012,0.05,516.0523596,5.950545101,5.95,5,,1.083333333,516.8462475,516.9197954,0.793887889,5,0,522.0029047,3.994124411,0,478.0390534,480.1552375,493.0072989,498.0381293,NA,NA,NA,NA,NA,NA,NA,5,the magician scrunched up the fabric and revealed something ,0,0,NA,,14,The magician makes a little bird figure appear under the silk handkerchief.,123179,1,2832,0,0,0,0
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,6,6,S30,26_S30_combined_small.mp4,10,526.0046491,584.002023,57.99737387,NA,528.0012366,559.2224763,31.22123972,0.782205975,560.0046822,5.997332288,566.0020145,6.000132339,6,31 or more,567.2666674,567.3013864,1.264652859,0,572.0021469,0.04905354898,0.05,572.0512004,5.949078925,5.95,3,,-0.9166666667,576.4677172,576.5327605,4.416516769,1,2,578.0002793,6.001743671,0,534.0033175,551.0334045,555.1198852,NA,NA,NA,NA,NA,NA,NA,NA,12,the magician lifted each wand up whenever he would lift the wand the string would retract back into the wand,0,0,1,Wrong trick + easy cue,23,The magician pulls string through two sticks which appear to be connected. However he then reveals thw two sticks are not connected at all.,89223,5,2237,1,1,1,1
46,sub-experimental046,exp,23,1,1,0,NA,0.008331460267,4,10,Trick28,24_Trick28_combined_small.mp4,11,584.0126463,660.0011237,75.98847733,NA,586.0040348,632.4939326,46.48989773,1.508456119,634.0023887,3.998415038,638.0008037,5.997970234,6,0 to 10,638.9704162,639.0010655,0.969612521,0,643.998774,0.049500019,0.05,644.048274,5.953504813,5.95,5,,1.083333333,645.3660584,645.448669,1.31778441,5,0,650.0017788,9.999344875,0,592.0368952,602.0689128,603.0872449,611.0368089,617.0370717,622.0692976,626.204036,631.0735403,NA,NA,NA,34,the magician got all the separate hoops the connect together ,1,1,NA,,3,The magician links and unlinks several silver rings while they keep their shape.,102545,5,8542,1,1,1,1
46,sub-experimental046,exp,23,1,1,0,735.9985425,0.008331460267,4,4,Trick4,18_Trick4_combined_small.mp4,12,660.012415,735.9984373,75.98602227,NA,661.9937594,715.8517504,53.85799097,0.15022237,716.0019728,3.998972781,720.0009456,5.998729172,6,31 or more,721.4048038,721.4369152,1.40385818,0,725.9996747,0.05021441699,0.05,726.0498892,5.944395501,5.95,1,,-2.916666667,727.7090354,727.7662991,1.659146235,3,2,731.9942847,4.004152597,0,668.0015017,699.1521921,702.2360847,NA,NA,NA,NA,NA,NA,703.2352684,NA,17,the magician deflated the balloon and it moulded around a phone ,1,1,NA,,6,The magician puts the mobile phone inside the balloon with a simple gesture of his hands.,110673,6,2504,1,1,1,1
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,6,4,S18,15_S18_combined_small.mp4,13,0.0009838799888,61.99881179,61.99782791,NA,1.993792927,39.96877069,37.97497777,0.03308649,40.00185718,5.998337803,46.00019499,5.997808732,6,11 to 20,48.70083779,48.72804539,2.700642806,0,51.99800372,0.049407746,0.05,52.04741146,5.952359319,5.95,4,,0.08333333333,55.12586942,55.16588658,3.078457956,5,1,57.99977078,3.999041004,0,8.034884813,16.19043738,19.22470677,25.11321756,34.06898276,NA,NA,NA,NA,NA,NA,21,no recall,0,0,NA,,11,The magician produces a rabbit out of the empty paper bag.,107546,1,2335,0,0,0,0
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,4,4,Trick37,17_Trick37_combined_small.mp4,14,62.00990123,137.9992207,75.98931949,NA,64.0007904,116.3265678,52.32577742,1.671178078,117.9977459,4.000204317,121.9979502,6.000907614,6,11 to 20,123.3922196,123.4146488,1.394269428,0,127.9988578,0.04976944302,0.05,128.0486273,5.950553464,5.95,4,,0.08333333333,131.1282961,131.1651368,3.079668781,1,3,133.9991807,4.00003998,0,70.02873995,75.19908205,88.23418775,111.1510228,NA,NA,NA,NA,NA,NA,NA,36,no recall ,0,0,NA,,12,An elastic band visually travels from finger to finger.,104553,3,4105,1,0,0,0
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,10,4,S9,04_S9_combined_small.mp4,15,138.0102867,205.9978097,67.987523,NA,139.9933131,178.4820129,38.48869984,1.515736771,179.9977497,10.00112869,189.9988784,5.998616349,6,0 to 10,192.4767106,192.4975293,2.477832212,0,195.9974947,0.05048639301,0.05,196.0479811,5.949101023,5.95,7,,3.083333333,199.6068848,199.6369995,3.558903688,5,2,201.9970821,4.000727512,0,146.0344488,146.2344461,169.0664362,NA,NA,NA,NA,NA,NA,170.1504177,NA,13,the magician made all of the cards blank (white with no pictures) ,1,1,NA,,21,"The magician covers the cards with a silk handkerchief. After the silk is removed, the cards are blank.",80408,6,3695,0,0,1,1
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,4,4,H36,29_H36_combined_small.mp4,16,206.0136397,271.9965828,65.98294306,NA,207.9933029,250.4442106,42.45090771,1.547045044,251.9912556,4.005029164,255.9962848,6.002130764,6,11 to 20,258.2887822,258.3131657,2.292497378,0,261.9984155,0.04851807101,0.05,262.0469336,5.949791233,5.95,5,,1.083333333,265.610158,265.6467673,3.563224381,1,4,267.9967248,3.999857932,0,213.9990045,216.0982897,237.032495,NA,NA,NA,NA,NA,NA,235.231803,NA,33,no recall ,0,0,NA,,8,The nut is placed on the middle of the bold by the volunteer and magically unscrews itself.,96584,4,3362,1,1,1,1
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,4,4,K10,23_K10_combined_small.mp4,17,272.0120163,323.9943144,51.98229809,NA,273.9906739,303.4440442,29.45337034,0.554571066,303.9986153,3.997370771,307.9959861,6.000737935,6,21 to 30,308.8969744,308.9122325,0.900988293,0,313.996724,0.04875692801,0.05,314.0454809,5.950503038,5.95,3,,-0.9166666667,315.99925,316.0371107,1.953769025,3,2,319.995984,3.998330387,0,280.0308129,281.2317142,283.0325683,285.099913,288.0662095,290.1043447,291.0650293,NA,NA,NA,NA,26,the magician quickly hit the safety pins together and they instantly connected to eachother ,1,1,NA,,17,The safety pins magically interlock without breaking the seal.,90654,6,2367,1,1,1,1
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,4,4,K3,31_K3_combined_small.mp4,18,324.0031361,377.9950634,53.99192733,NA,325.9950233,357.9293218,31.93429846,0.069378819,357.9987006,3.997435804,361.9961364,5.996156978,6,11 to 20,363.6678632,363.7218873,1.67172677,0,367.9922934,0.04991793999,0.05,368.0422113,5.954192481,5.95,6,,2.083333333,370.9126532,370.9769432,2.870441909,6,0,373.9964038,3.998659578,0,331.9999813,334.1471052,348.02925,353.1464773,NA,NA,NA,NA,NA,NA,NA,3,no recall ,0,0,NA,,27,The magician changes the colour of the leaf several times.,80243,1,2156,0,0,0,0
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,8,4,K16_short,32_K16_short_combined_small.mp4,19,378.0045109,441.9938529,63.98934198,NA,379.9966753,417.4431177,37.4464424,0.55206668,417.9951844,7.99928367,425.994468,6.000846143,6,31 or more,426.8897036,426.9108558,0.895235521,0,431.9953142,0.04966931499,0.05,432.0449835,5.948620942,5.95,2,,-1.916666667,435.7881104,435.8237184,3.743126953,5,3,437.9936044,4.000248425,0,386.0235131,387.0240931,416.1124712,NA,NA,NA,NA,NA,NA,NA,NA,28,no recall ,0,0,NA,,7,"The volunteer selects and signs a card that is placed in the middle of the deck, but then appears on the top of it.",117061,4,3578,1,1,1,1
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,4,4,H10,02_H10_combined_small.mp4,20,442.0018764,501.9886441,59.98676766,NA,443.9949061,480.8912931,36.89638692,1.099389944,481.990683,4.005284113,485.9959671,5.999373655,6,11 to 20,486.8493755,486.8766125,0.853408394,0,491.9953408,0.047461173,0.05,492.0428019,5.950398696,5.95,4,,0.08333333333,495.3991066,495.4334213,3.356304677,7,3,497.9932006,3.995443425,0,450.0301571,451.1869767,462.1951731,469.1831254,NA,NA,NA,NA,NA,NA,NA,4,the magician pieced together the card again he did this by showing each piece sticking back individually ,1,1,NA,,24,The magician magically repairs split card.,99159,5,3156,1,1,1,1
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,4,8,S21,33_S21_combined_small.mp4,21,502.0012887,555.9925568,53.99126807,NA,503.9898739,531.847719,27.85784511,0.145897947,531.9936169,4.000177709,535.9937946,5.999115271,6,0 to 10,537.8201804,537.8767396,1.826385779,0,541.9929099,0.049318437,0.05,542.0422283,5.946403975,5.95,6,,2.083333333,544.1118294,544.192465,2.06960109,4,2,547.9886323,8.003924492,0,509.9966587,511.1451463,520.1039676,528.0609956,NA,NA,NA,NA,NA,517.2296564,NA,32,the magician bent the spoon and bent it back into place again,1,1,1,Add irrelevant incorrect information,30,The magician bents the spoon only sing his pinkie as a force.,237009,4,2660,0,0,1,1
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,4,4,H17,19_H17_combined_small.mp4,22,556.0023051,631.9925005,75.99019544,NA,557.992784,610.6348496,52.64206569,1.357591914,611.9924416,3.999480106,615.9919217,6.000135146,6,31 or more,616.6798989,616.7247395,0.687977206,0,621.9920568,0.049294419,0.05,622.0413512,5.950266136,5.95,2,,-1.916666667,624.3091066,624.3907495,2.267755368,5,3,627.9916174,4.000883137,0,564.0277722,564.2607399,599.1951637,NA,NA,NA,NA,NA,NA,601.1947033,NA,18,the lady put her finger through the hole of the apparatus and the magician put a Pretz stick through a smaller hole above and pressed down. the Pretz stick broke but the finger was fine ,1,1,NA,,10,"The magician uses a guillotine to slice breadsticks, but not the volunteer's finger.",88353,6,2125,1,1,1,1
46,sub-experimental046,exp,23,2,1,0,NA,0.008331460267,4,4,Trick6_short,13_Trick6_short_combined_small.mp4,23,632.0105161,697.9910259,65.98050988,NA,633.9929045,677.6768204,43.68391589,0.317255772,677.9940762,4.000189949,681.9942661,5.997373729,6,0 to 10,682.6465719,682.6899935,0.652305709,0,687.9916399,0.04715539899,0.05,688.0387953,5.952399371,5.95,4,,0.08333333333,690.8236139,690.9065382,2.784818619,5,1,693.9911946,3.999831298,0,640.0229981,642.1916932,655.1430025,666.1922647,673.1099229,NA,NA,NA,NA,NA,NA,10,no recall ,0,0,NA,,29,The magician puts the ball under the cup and makes it disappear.,93495,1,2475,0,0,0,0
46,sub-experimental046,exp,23,2,1,0,765.9898262,0.008331460267,10,4,H16,03_H16_combined_small.mp4,24,698.0032763,765.9896978,67.9864215,NA,699.9918845,739.6428436,39.65095904,0.348270226,739.9911138,9.999560393,749.9906742,5.996904159,6,0 to 10,750.9887074,751.0347318,0.998033254,0,755.9875783,0.050761769,0.05,756.0383401,5.951506091,5.95,7,,3.083333333,758.8831067,758.9897454,2.844766587,1,6,761.9898462,3.999851554,0,706.0209175,707.2214777,719.2253035,725.2266057,729.2718217,NA,NA,NA,NA,NA,NA,6,the magician showed that the can was crunched up and empty he then uncrunched it and poured a glass of coke ,1,1,NA,,19,The magician pours coke into a glass from an empty can.,57022,6,2160,1,1,1,1
46,sub-experimental046,exp,23,3,1,0,NA,0.008331460267,4,8,K4,05_K4_combined_small.mp4,25,0.001021125005,63.99946367,63.99844254,NA,2.000107824,39.20557774,37.20546992,0.795907073,40.00148481,3.999638683,44.00112349,5.99877547,6,0 to 10,47.61275526,47.6594656,3.611631769,0,49.99989897,0.048821164,0.05,50.04872013,5.951317951,5.95,6,,2.083333333,53.21348348,53.29628085,3.164763354,7,1,56.00003808,7.999425589,0,8.033179564,13.15080642,23.23481624,NA,NA,NA,NA,NA,NA,NA,NA,11,after the lady mixed up the rubix cube the magician solved each side by sliding his hand over each surface of the cube he then gave it back to the lady,0,1,1,Partial Recolletion: add incorrect information and the cue is very easy,32,The magician solves the rubix cube by spinning it in the air.,243293,5,2696,1,1,1,1
46,sub-experimental046,exp,23,3,1,0,NA,0.008331460267,4,4,K24,28_K24_combined_small.mp4,26,64.00795153,117.9995227,53.99157118,NA,65.99970739,96.26374242,30.26403503,1.733345196,97.99708762,4.001724601,101.9988122,6.000902203,6,11 to 20,104.2037698,104.2488732,2.20495763,0,107.9997144,0.04865048101,0.05,108.0483649,5.951188758,5.95,4,,0.08333333333,110.5917074,110.6646829,2.543342484,6,2,113.9995537,3.999969046,0,72.00100015,74.16393528,89.12435462,NA,NA,NA,NA,NA,NA,90.24162744,NA,25,the magician folded the 10 pound note up and then unfolded it to reveal a 20 pound note ,1,1,NA,,18,A £10 note is transformed into a £20  note.,81046,6,2093,1,1,1,1
46,sub-experimental046,exp,23,3,1,0,NA,0.008331460267,4,4,S25,25_S25_combined_small.mp4,27,118.0088331,199.9989394,81.99010636,NA,119.9979601,178.6855078,58.68754766,1.31362933,179.9991371,3.99895411,183.9980912,5.997553347,6,11 to 20,184.6148473,184.6572165,0.616756052,0,189.9956446,0.04964246499,0.05,190.0452871,5.953822764,5.95,3,,-0.9166666667,194.0345798,194.114015,3.989292761,2,1,195.9991098,3.999829594,0,126.0340352,149.117318,155.1500715,168.232159,NA,NA,NA,NA,NA,NA,NA,8,no recall ,0,0,NA,,31,The magician makes a silk handkerchief appear inside a bread roll.,238402,1,2955,1,0,0,0
